datetime,accel_x,accel_y,accel_z,accel_ttl,label,sub
2021-10-08 16:50:50.000000000,-0.28125,-0.96875,0.0,0.00875077447306083,Standing,3.0
2021-10-08 16:50:50.031249920,-0.296875,-0.96875,0.0,0.0132183023045922,Standing,3.0
2021-10-08 16:50:50.062500096,-0.34375,-0.9375,0.015625,-0.0013436761703253808,Standing,3.0
2021-10-08 16:50:50.093750016,-0.34375,-0.921875,0.015625,-0.01599709413538819,Standing,3.0
2021-10-08 16:50:50.124999936,-0.359375,-0.859375,0.046875,-0.06733015119228825,Standing,3.0
2021-10-08 16:50:50.156250112,-0.328125,-0.859375,0.09375,-0.07534846090540681,Standing,3.0
2021-10-08 16:50:50.187500032,-0.3125,-0.875,0.1875,-0.052140569493556166,Standing,3.0
2021-10-08 16:50:50.218749952,-0.28125,-0.9375,0.375,0.04815686445302636,Standing,3.0
2021-10-08 16:50:50.249999872,-0.28125,-0.90625,0.28125,-0.010307023617930233,Standing,3.0
2021-10-08 16:50:50.281250048,-0.359375,-0.9375,0.09375,0.00838767501640958,Standing,3.0
2021-10-08 16:50:50.312499968,-0.390625,-1.09375,0.0625,0.16309208712165169,Standing,3.0
2021-10-08 16:50:50.343749888,-0.359375,-1.125,0.078125,0.1835873040253515,Standing,3.0
2021-10-08 16:50:50.375000064,-0.34375,-0.984375,0.046875,0.043721930760295846,Standing,3.0
2021-10-08 16:50:50.406249984,-0.3125,-0.90625,0.0625,-0.039348365691287635,Standing,3.0
2021-10-08 16:50:50.437499904,-0.34375,-0.875,0.09375,-0.05523647138556409,Standing,3.0
2021-10-08 16:50:50.468750080,-0.359375,-0.890625,0.09375,-0.035037646459718075,Standing,3.0
2021-10-08 16:50:50.500000000,-0.34375,-0.953125,0.140625,0.022930456458306825,Standing,3.0
2021-10-08 16:50:50.531249920,-0.28125,-0.984375,0.15625,0.035620473737845826,Standing,3.0
2021-10-08 16:50:50.562500096,-0.265625,-0.984375,0.15625,0.03148671525618796,Standing,3.0
2021-10-08 16:50:50.593750016,-0.3125,-0.953125,0.15625,0.015144116923799134,Standing,3.0
2021-10-08 16:50:50.624999936,-0.328125,-0.9375,0.140625,0.0031688074546576406,Standing,3.0
2021-10-08 16:50:50.656250112,-0.34375,-0.921875,0.125,-0.008212432965103211,Standing,3.0
2021-10-08 16:50:50.687500032,-0.359375,-0.921875,0.140625,-0.0006105379407885803,Standing,3.0
2021-10-08 16:50:50.718749952,-0.34375,-0.921875,0.140625,-0.006122256638171786,Standing,3.0
2021-10-08 16:50:50.750000128,-0.34375,-0.9375,0.140625,0.00838767501640958,Standing,3.0
2021-10-08 16:50:50.781250048,-0.34375,-0.9375,0.140625,0.00838767501640958,Standing,3.0
2021-10-08 16:50:50.812499968,-0.328125,-0.953125,0.15625,0.020062421496841454,Standing,3.0
2021-10-08 16:50:50.843749888,-0.328125,-0.921875,0.140625,-0.011417721241676282,Standing,3.0
2021-10-08 16:50:50.875000064,-0.34375,-0.921875,0.125,-0.008212432965103211,Standing,3.0
2021-10-08 16:50:50.906249984,-0.34375,-0.90625,0.125,-0.022719014305506935,Standing,3.0
