date_time,accel_x,accel_y,accel_z,temp
2019-11-24 18:51:43.562500096,-18.0,-25.0,11.0,31.85
2019-11-24 18:51:43.593750016,-20.0,-26.0,9.0,31.85
2019-11-24 18:51:43.624999936,-26.0,-37.0,10.0,31.85
2019-11-24 18:51:43.656250112,-25.0,-51.0,11.0,31.85
2019-11-24 18:51:43.687500032,-23.0,-60.0,11.0,31.85
2019-11-24 18:51:43.718749952,-23.0,-72.0,14.0,31.85
2019-11-24 18:51:43.750000128,-23.0,-77.0,16.0,31.85
2019-11-24 18:51:43.781250048,-22.0,-84.0,17.0,31.85
2019-11-24 18:51:43.812499968,-22.0,-100.0,14.0,31.85
2019-11-24 18:51:43.843749888,-25.0,-102.0,14.0,31.85
2019-11-24 18:51:43.875000064,-25.0,-85.0,15.0,31.85
2019-11-24 18:51:43.906249984,-23.0,-72.0,12.0,31.85
2019-11-24 18:51:43.937499904,-20.0,-67.0,5.0,31.85
2019-11-24 18:51:43.968750080,-14.0,-70.0,6.0,31.85
2019-11-24 18:51:44.000000000,-11.0,-68.0,6.0,31.85
2019-11-24 18:51:44.031249920,-13.0,-58.0,6.0,31.85
2019-11-24 18:51:44.062500096,-14.0,-53.0,6.0,31.85
2019-11-24 18:51:44.093750016,-16.0,-40.0,5.0,31.85
2019-11-24 18:51:44.124999936,-16.0,-37.0,5.0,31.85
2019-11-24 18:51:44.156250112,-17.0,-35.0,3.0,31.85
2019-11-24 18:51:44.187500032,-16.0,-36.0,3.0,31.85
2019-11-24 18:51:44.218749952,-15.0,-41.0,4.0,31.85
2019-11-24 18:51:44.249999872,-15.0,-51.0,4.0,31.85
2019-11-24 18:51:44.281250048,-16.0,-58.0,5.0,31.85
2019-11-24 18:51:44.312499968,-17.0,-78.0,4.0,31.85
2019-11-24 18:51:44.343749888,-19.0,-85.0,8.0,31.85
2019-11-24 18:51:44.375000064,-21.0,-91.0,8.0,31.85
2019-11-24 18:51:44.406249984,-21.0,-93.0,7.0,31.85
2019-11-24 18:51:44.437499904,-21.0,-96.0,8.0,31.85
2019-11-24 18:51:44.468750080,-23.0,-87.0,16.0,31.85
2019-11-24 18:51:44.500000000,-20.0,-57.0,21.0,31.85
2019-11-24 18:51:44.531249920,-18.0,-49.0,20.0,31.85
2019-11-24 18:51:44.562500096,-14.0,-56.0,17.0,31.85
2019-11-24 18:51:44.593750016,-13.0,-59.0,17.0,31.85
2019-11-24 18:51:44.624999936,-13.0,-45.0,14.0,31.85
2019-11-24 18:51:44.656250112,-14.0,-38.0,11.0,31.85
2019-11-24 18:51:44.687500032,-15.0,-30.0,11.0,31.85
2019-11-24 18:51:44.718749952,-16.0,-27.0,14.0,31.85
2019-11-24 18:51:44.750000128,-17.0,-29.0,13.0,31.85
2019-11-24 18:51:44.781250048,-21.0,-38.0,10.0,31.85
2019-11-24 18:51:44.812499968,-22.0,-43.0,11.0,31.85
2019-11-24 18:51:44.843749888,-25.0,-55.0,13.0,31.85
2019-11-24 18:51:44.875000064,-29.0,-73.0,16.0,31.85
2019-11-24 18:51:44.906249984,-29.0,-83.0,19.0,31.85
2019-11-24 18:51:44.937499904,-29.0,-93.0,23.0,31.85
2019-11-24 18:51:44.968750080,-27.0,-89.0,24.0,31.85
2019-11-24 18:51:45.000000000,-23.0,-89.0,21.0,31.85
2019-11-24 18:51:45.031249920,-25.0,-100.0,17.0,31.85
2019-11-24 18:51:45.062500096,-26.0,-93.0,20.0,31.85
2019-11-24 18:51:45.093750016,-25.0,-58.0,15.0,31.85
2019-11-24 18:51:45.124999936,-27.0,-51.0,10.0,31.85
2019-11-24 18:51:45.156250112,-23.0,-65.0,7.0,31.85
2019-11-24 18:51:45.187500032,-19.0,-66.0,8.0,31.85
2019-11-24 18:51:45.218749952,-15.0,-56.0,7.0,31.85
2019-11-24 18:51:45.249999872,-14.0,-43.0,6.0,31.85
2019-11-24 18:51:45.281250048,-13.0,-36.0,5.0,31.85
2019-11-24 18:51:45.312499968,-13.0,-29.0,6.0,31.85
2019-11-24 18:51:45.343749888,-13.0,-29.0,5.0,31.85
2019-11-24 18:51:45.375000064,-15.0,-34.0,3.0,31.85
2019-11-24 18:51:45.406249984,-18.0,-45.0,1.0,31.85
2019-11-24 18:51:45.437499904,-18.0,-52.0,1.0,31.85
2019-11-24 18:51:45.468750080,-17.0,-71.0,0.0,31.85
2019-11-24 18:51:45.500000000,-17.0,-86.0,0.0,31.85
2019-11-24 18:51:45.531249920,-20.0,-91.0,8.0,31.85
2019-11-24 18:51:45.562500096,-21.0,-96.0,11.0,31.85
2019-11-24 18:51:45.593750016,-22.0,-98.0,8.0,31.85
2019-11-24 18:51:45.624999936,-21.0,-94.0,9.0,31.85
2019-11-24 18:51:45.656250112,-22.0,-81.0,16.0,31.85
2019-11-24 18:51:45.687500032,-19.0,-48.0,21.0,31.85
2019-11-24 18:51:45.718749952,-16.0,-44.0,19.0,31.85
2019-11-24 18:51:45.750000128,-13.0,-54.0,15.0,31.85
2019-11-24 18:51:45.781250048,-13.0,-49.0,17.0,31.852500000000003
2019-11-24 18:51:45.812499968,-14.0,-43.0,16.0,31.855
2019-11-24 18:51:45.843749888,-14.0,-32.0,12.0,31.8575
2019-11-24 18:51:45.875000064,-15.0,-28.0,10.0,31.86
2019-11-24 18:51:45.906249984,-15.0,-28.0,11.0,31.8625
2019-11-24 18:51:45.937499904,-20.0,-38.0,11.0,31.865000000000002
2019-11-24 18:51:45.968750080,-23.0,-44.0,10.0,31.8675
2019-11-24 18:51:46.000000000,-29.0,-61.0,12.0,31.87
2019-11-24 18:51:46.031249920,-28.0,-70.0,13.0,31.87
2019-11-24 18:51:46.062500096,-25.0,-84.0,16.0,31.87
2019-11-24 18:51:46.093750016,-19.0,-88.0,20.0,31.87
2019-11-24 18:51:46.124999936,-17.0,-89.0,19.0,31.87
2019-11-24 18:51:46.156250112,-23.0,-97.0,17.0,31.87
2019-11-24 18:51:46.187500032,-27.0,-100.0,17.0,31.87
2019-11-24 18:51:46.218749952,-25.0,-70.0,14.0,31.87
2019-11-24 18:51:46.249999872,-23.0,-56.0,7.0,31.87
2019-11-24 18:51:46.281250048,-19.0,-66.0,5.0,31.87
2019-11-24 18:51:46.312499968,-12.0,-68.0,6.0,31.87
2019-11-24 18:51:46.343749888,-9.0,-64.0,7.0,31.87
2019-11-24 18:51:46.375000064,-13.0,-55.0,4.0,31.87
2019-11-24 18:51:46.406249984,-14.0,-48.0,3.0,31.87
2019-11-24 18:51:46.437499904,-16.0,-37.0,3.0,31.87
2019-11-24 18:51:46.468750080,-17.0,-34.0,4.0,31.87
2019-11-24 18:51:46.500000000,-17.0,-35.0,3.0,31.87
2019-11-24 18:51:46.531249920,-16.0,-40.0,3.0,31.87
2019-11-24 18:51:46.562500096,-15.0,-46.0,2.0,31.87
2019-11-24 18:51:46.593750016,-14.0,-62.0,1.0,31.87
2019-11-24 18:51:46.624999936,-12.0,-80.0,2.0,31.87
2019-11-24 18:51:46.656250112,-13.0,-87.0,3.0,31.87
2019-11-24 18:51:46.687500032,-19.0,-93.0,10.0,31.87
2019-11-24 18:51:46.718749952,-20.0,-95.0,11.0,31.87
2019-11-24 18:51:46.750000128,-19.0,-97.0,8.0,31.87
2019-11-24 18:51:46.781250048,-20.0,-90.0,11.0,31.8675
2019-11-24 18:51:46.812499968,-19.0,-56.0,23.0,31.865000000000002
2019-11-24 18:51:46.843749888,-13.0,-46.0,21.0,31.8625
2019-11-24 18:51:46.875000064,-12.0,-55.0,18.0,31.86
2019-11-24 18:51:46.906249984,-10.0,-54.0,16.0,31.8575
2019-11-24 18:51:46.937499904,-11.0,-47.0,14.0,31.855
2019-11-24 18:51:46.968750080,-12.0,-34.0,10.0,31.852500000000003
2019-11-24 18:51:47.000000000,-15.0,-26.0,11.0,31.85
2019-11-24 18:51:47.031249920,-16.0,-24.0,11.0,31.85
2019-11-24 18:51:47.062500096,-21.0,-31.0,10.0,31.85
2019-11-24 18:51:47.093750016,-24.0,-39.0,10.0,31.85
2019-11-24 18:51:47.124999936,-24.0,-53.0,10.0,31.85
2019-11-24 18:51:47.156250112,-26.0,-71.0,13.0,31.85
2019-11-24 18:51:47.187500032,-27.0,-81.0,15.0,31.85
2019-11-24 18:51:47.218749952,-24.0,-92.0,20.0,31.85
2019-11-24 18:51:47.249999872,-21.0,-93.0,21.0,31.85
2019-11-24 18:51:47.281250048,-21.0,-103.0,19.0,31.85
2019-11-24 18:51:47.312499968,-25.0,-98.0,20.0,31.85
2019-11-24 18:51:47.343749888,-23.0,-81.0,19.0,31.85
2019-11-24 18:51:47.375000064,-20.0,-54.0,10.0,31.85
2019-11-24 18:51:47.406249984,-19.0,-57.0,7.0,31.85
2019-11-24 18:51:47.437499904,-16.0,-67.0,7.0,31.85
2019-11-24 18:51:47.468750080,-12.0,-64.0,8.0,31.85
2019-11-24 18:51:47.500000000,-12.0,-50.0,7.0,31.85
2019-11-24 18:51:47.531249920,-14.0,-37.0,5.0,31.85
2019-11-24 18:51:47.562500096,-13.0,-32.0,5.0,31.85
2019-11-24 18:51:47.593750016,-15.0,-29.0,4.0,31.85
2019-11-24 18:51:47.624999936,-16.0,-30.0,2.0,31.85
2019-11-24 18:51:47.656250112,-16.0,-39.0,1.0,31.85
2019-11-24 18:51:47.687500032,-16.0,-49.0,1.0,31.85
2019-11-24 18:51:47.718749952,-16.0,-57.0,2.0,31.85
2019-11-24 18:51:47.750000128,-18.0,-70.0,0.0,31.85
2019-11-24 18:51:47.781250048,-18.0,-75.0,0.0,31.85
2019-11-24 18:51:47.812499968,-20.0,-90.0,7.0,31.85
2019-11-24 18:51:47.843749888,-22.0,-97.0,14.0,31.85
2019-11-24 18:51:47.875000064,-23.0,-98.0,12.0,31.85
2019-11-24 18:51:47.906249984,-25.0,-95.0,13.0,31.85
2019-11-24 18:51:47.937499904,-24.0,-83.0,21.0,31.85
2019-11-24 18:51:47.968750080,-18.0,-49.0,27.0,31.85
2019-11-24 18:51:48.000000000,-13.0,-49.0,18.0,31.85
2019-11-24 18:51:48.031249920,-10.0,-56.0,16.0,31.85
2019-11-24 18:51:48.062500096,-12.0,-54.0,15.0,31.85
2019-11-24 18:51:48.093750016,-13.0,-47.0,15.0,31.85
2019-11-24 18:51:48.124999936,-15.0,-36.0,13.0,31.85
2019-11-24 18:51:48.156250112,-16.0,-32.0,12.0,31.85
2019-11-24 18:51:48.187500032,-16.0,-27.0,11.0,31.85
2019-11-24 18:51:48.218749952,-21.0,-36.0,11.0,31.85
2019-11-24 18:51:48.249999872,-24.0,-44.0,12.0,31.85
2019-11-24 18:51:48.281250048,-26.0,-57.0,12.0,31.85
2019-11-24 18:51:48.312499968,-26.0,-62.0,13.0,31.85
2019-11-24 18:51:48.343749888,-25.0,-77.0,16.0,31.85
2019-11-24 18:51:48.375000064,-19.0,-85.0,21.0,31.85
2019-11-24 18:51:48.406249984,-18.0,-90.0,20.0,31.85
2019-11-24 18:51:48.437499904,-21.0,-106.0,16.0,31.85
2019-11-24 18:51:48.468750080,-25.0,-106.0,17.0,31.85
2019-11-24 18:51:48.500000000,-24.0,-76.0,17.0,31.85
2019-11-24 18:51:48.531249920,-26.0,-64.0,12.0,31.85
2019-11-24 18:51:48.562500096,-24.0,-68.0,4.0,31.85
2019-11-24 18:51:48.593750016,-17.0,-68.0,7.0,31.85
2019-11-24 18:51:48.624999936,-14.0,-63.0,8.0,31.85
2019-11-24 18:51:48.656250112,-12.0,-49.0,7.0,31.85
2019-11-24 18:51:48.687500032,-13.0,-43.0,7.0,31.85
2019-11-24 18:51:48.718749952,-13.0,-32.0,6.0,31.85
2019-11-24 18:51:48.750000128,-14.0,-29.0,6.0,31.85
2019-11-24 18:51:48.781250048,-15.0,-32.0,5.0,31.8475
2019-11-24 18:51:48.812499968,-15.0,-41.0,3.0,31.845
2019-11-24 18:51:48.843749888,-14.0,-48.0,3.0,31.8425
2019-11-24 18:51:48.875000064,-12.0,-65.0,2.0,31.84
2019-11-24 18:51:48.906249984,-13.0,-81.0,3.0,31.8375
2019-11-24 18:51:48.937499904,-16.0,-82.0,6.0,31.835
2019-11-24 18:51:48.968750080,-20.0,-90.0,10.0,31.8325
2019-11-24 18:51:49.000000000,-20.0,-96.0,8.0,31.83
2019-11-24 18:51:49.031249920,-22.0,-96.0,6.0,31.83
2019-11-24 18:51:49.062500096,-25.0,-87.0,12.0,31.83
2019-11-24 18:51:49.093750016,-22.0,-55.0,25.0,31.83
2019-11-24 18:51:49.124999936,-14.0,-51.0,19.0,31.83
2019-11-24 18:51:49.156250112,-13.0,-58.0,15.0,31.83
2019-11-24 18:51:49.187500032,-11.0,-57.0,15.0,31.83
2019-11-24 18:51:49.218749952,-11.0,-51.0,15.0,31.83
2019-11-24 18:51:49.249999872,-15.0,-39.0,11.0,31.83
2019-11-24 18:51:49.281250048,-17.0,-31.0,12.0,31.83
2019-11-24 18:51:49.312499968,-17.0,-28.0,12.0,31.83
2019-11-24 18:51:49.343749888,-21.0,-35.0,10.0,31.83
2019-11-24 18:51:49.375000064,-24.0,-41.0,9.0,31.83
2019-11-24 18:51:49.406249984,-26.0,-53.0,12.0,31.83
2019-11-24 18:51:49.437499904,-28.0,-65.0,16.0,31.83
2019-11-24 18:51:49.468750080,-28.0,-73.0,16.0,31.83
2019-11-24 18:51:49.500000000,-25.0,-86.0,19.0,31.83
2019-11-24 18:51:49.531249920,-23.0,-92.0,19.0,31.83
2019-11-24 18:51:49.562500096,-20.0,-109.0,16.0,31.83
2019-11-24 18:51:49.593750016,-23.0,-110.0,18.0,31.83
2019-11-24 18:51:49.624999936,-22.0,-84.0,20.0,31.83
2019-11-24 18:51:49.656250112,-21.0,-60.0,8.0,31.83
2019-11-24 18:51:49.687500032,-22.0,-62.0,5.0,31.83
2019-11-24 18:51:49.718749952,-17.0,-74.0,5.0,31.83
2019-11-24 18:51:49.750000128,-13.0,-72.0,6.0,31.83
2019-11-24 18:51:49.781250048,-11.0,-55.0,4.0,31.83
2019-11-24 18:51:49.812499968,-12.0,-38.0,4.0,31.83
2019-11-24 18:51:49.843749888,-12.0,-31.0,5.0,31.83
2019-11-24 18:51:49.875000064,-14.0,-25.0,5.0,31.83
2019-11-24 18:51:49.906249984,-15.0,-25.0,3.0,31.83
2019-11-24 18:51:49.937499904,-15.0,-31.0,1.0,31.83
2019-11-24 18:51:49.968750080,-18.0,-40.0,1.0,31.83
2019-11-24 18:51:50.000000000,-20.0,-50.0,0.0,31.83
2019-11-24 18:51:50.031249920,-19.0,-65.0,1.0,31.83
2019-11-24 18:51:50.062500096,-20.0,-69.0,2.0,31.83
2019-11-24 18:51:50.093750016,-23.0,-83.0,9.0,31.83
2019-11-24 18:51:50.124999936,-25.0,-91.0,18.0,31.83
2019-11-24 18:51:50.156250112,-25.0,-96.0,17.0,31.83
2019-11-24 18:51:50.187500032,-26.0,-103.0,11.0,31.83
2019-11-24 18:51:50.218749952,-25.0,-101.0,14.0,31.83
2019-11-24 18:51:50.249999872,-21.0,-73.0,26.0,31.83
2019-11-24 18:51:50.281250048,-18.0,-56.0,25.0,31.83
2019-11-24 18:51:50.312499968,-11.0,-52.0,18.0,31.83
2019-11-24 18:51:50.343749888,-10.0,-60.0,19.0,31.83
2019-11-24 18:51:50.375000064,-12.0,-58.0,19.0,31.83
2019-11-24 18:51:50.406249984,-15.0,-43.0,16.0,31.83
2019-11-24 18:51:50.437499904,-15.0,-38.0,13.0,31.83
2019-11-24 18:51:50.468750080,-16.0,-30.0,12.0,31.83
2019-11-24 18:51:50.500000000,-17.0,-27.0,12.0,31.83
2019-11-24 18:51:50.531249920,-19.0,-29.0,11.0,31.83
2019-11-24 18:51:50.562500096,-22.0,-35.0,9.0,31.83
2019-11-24 18:51:50.593750016,-22.0,-37.0,9.0,31.83
2019-11-24 18:51:50.624999936,-21.0,-45.0,12.0,31.83
2019-11-24 18:51:50.656250112,-21.0,-55.0,15.0,31.83
2019-11-24 18:51:50.687500032,-21.0,-60.0,16.0,31.83
2019-11-24 18:51:50.718749952,-20.0,-76.0,17.0,31.83
2019-11-24 18:51:50.750000128,-20.0,-84.0,18.0,31.83
2019-11-24 18:51:50.781250048,-18.0,-103.0,15.0,31.8325
2019-11-24 18:51:50.812499968,-20.0,-100.0,15.0,31.835
2019-11-24 18:51:50.843749888,-25.0,-122.0,24.0,31.8375
2019-11-24 18:51:50.875000064,-20.0,-81.0,24.0,31.84
2019-11-24 18:51:50.906249984,-17.0,-57.0,19.0,31.8425
2019-11-24 18:51:50.937499904,-14.0,-59.0,6.0,31.845
2019-11-24 18:51:50.968750080,-11.0,-67.0,4.0,31.8475
2019-11-24 18:51:51.000000000,-10.0,-66.0,7.0,31.85
2019-11-24 18:51:51.031249920,-10.0,-58.0,9.0,31.85
2019-11-24 18:51:51.062500096,-13.0,-54.0,8.0,31.85
2019-11-24 18:51:51.093750016,-17.0,-47.0,5.0,31.85
2019-11-24 18:51:51.124999936,-16.0,-42.0,5.0,31.85
2019-11-24 18:51:51.156250112,-22.0,-36.0,3.0,31.85
2019-11-24 18:51:51.187500032,-27.0,-32.0,0.0,31.85
2019-11-24 18:51:51.218749952,-26.0,-31.0,1.0,31.85
2019-11-24 18:51:51.249999872,-26.0,-34.0,2.0,31.85
2019-11-24 18:51:51.281250048,-25.0,-37.0,3.0,31.85
2019-11-24 18:51:51.312499968,-22.0,-43.0,4.0,31.85
2019-11-24 18:51:51.343749888,-22.0,-48.0,7.0,31.85
2019-11-24 18:51:51.375000064,-25.0,-58.0,12.0,31.85
2019-11-24 18:51:51.406249984,-27.0,-55.0,14.0,31.85
2019-11-24 18:51:51.437499904,-27.0,-60.0,15.0,31.85
2019-11-24 18:51:51.468750080,-28.0,-74.0,20.0,31.85
2019-11-24 18:51:51.500000000,-27.0,-80.0,20.0,31.85
2019-11-24 18:51:51.531249920,-29.0,-89.0,17.0,31.85
2019-11-24 18:51:51.562500096,-27.0,-84.0,20.0,31.85
2019-11-24 18:51:51.593750016,-24.0,-75.0,26.0,31.85
2019-11-24 18:51:51.624999936,-18.0,-65.0,25.0,31.85
2019-11-24 18:51:51.656250112,-14.0,-61.0,22.0,31.85
2019-11-24 18:51:51.687500032,-8.0,-61.0,14.0,31.85
2019-11-24 18:51:51.718749952,-7.0,-56.0,10.0,31.85
2019-11-24 18:51:51.750000128,-8.0,-49.0,10.0,31.85
2019-11-24 18:51:51.781250048,-11.0,-38.0,12.0,31.8475
2019-11-24 18:51:51.812499968,-13.0,-36.0,11.0,31.845
2019-11-24 18:51:51.843749888,-20.0,-38.0,9.0,31.8425
2019-11-24 18:51:51.875000064,-21.0,-40.0,8.0,31.84
2019-11-24 18:51:51.906249984,-23.0,-43.0,8.0,31.8375
2019-11-24 18:51:51.937499904,-23.0,-51.0,10.0,31.835
2019-11-24 18:51:51.968750080,-23.0,-52.0,12.0,31.8325
2019-11-24 18:51:52.000000000,-23.0,-56.0,17.0,31.83
2019-11-24 18:51:52.031249920,-23.0,-61.0,18.0,31.83
2019-11-24 18:51:52.062500096,-23.0,-71.0,20.0,31.83
2019-11-24 18:51:52.093750016,-21.0,-82.0,18.0,31.83
2019-11-24 18:51:52.124999936,-22.0,-92.0,15.0,31.83
2019-11-24 18:51:52.156250112,-24.0,-120.0,17.0,31.83
2019-11-24 18:51:52.187500032,-27.0,-122.0,19.0,31.83
2019-11-24 18:51:52.218749952,-24.0,-76.0,22.0,31.83
2019-11-24 18:51:52.249999872,-22.0,-59.0,10.0,31.83
2019-11-24 18:51:52.281250048,-20.0,-70.0,5.0,31.83
2019-11-24 18:51:52.312499968,-18.0,-76.0,2.0,31.83
2019-11-24 18:51:52.343749888,-16.0,-72.0,3.0,31.83
2019-11-24 18:51:52.375000064,-15.0,-60.0,5.0,31.83
2019-11-24 18:51:52.406249984,-15.0,-46.0,5.0,31.83
2019-11-24 18:51:52.437499904,-13.0,-38.0,5.0,31.83
2019-11-24 18:51:52.468750080,-14.0,-31.0,4.0,31.83
2019-11-24 18:51:52.500000000,-16.0,-30.0,3.0,31.83
2019-11-24 18:51:52.531249920,-15.0,-33.0,1.0,31.83
2019-11-24 18:51:52.562500096,-14.0,-38.0,1.0,31.83
2019-11-24 18:51:52.593750016,-12.0,-50.0,0.0,31.83
2019-11-24 18:51:52.624999936,-10.0,-66.0,0.0,31.83
2019-11-24 18:51:52.656250112,-12.0,-73.0,1.0,31.83
2019-11-24 18:51:52.687500032,-20.0,-85.0,5.0,31.83
2019-11-24 18:51:52.718749952,-23.0,-85.0,10.0,31.83
2019-11-24 18:51:52.750000128,-23.0,-90.0,11.0,31.83
2019-11-24 18:51:52.781250048,-20.0,-92.0,8.0,31.83
2019-11-24 18:51:52.812499968,-21.0,-91.0,12.0,31.83
2019-11-24 18:51:52.843749888,-19.0,-68.0,25.0,31.83
2019-11-24 18:51:52.875000064,-16.0,-55.0,26.0,31.83
2019-11-24 18:51:52.906249984,-9.0,-52.0,19.0,31.83
2019-11-24 18:51:52.937499904,-7.0,-59.0,16.0,31.83
2019-11-24 18:51:52.968750080,-11.0,-55.0,16.0,31.83
2019-11-24 18:51:53.000000000,-16.0,-39.0,12.0,31.83
2019-11-24 18:51:53.031249920,-17.0,-33.0,12.0,31.83
2019-11-24 18:51:53.062500096,-18.0,-27.0,12.0,31.83
2019-11-24 18:51:53.093750016,-19.0,-27.0,12.0,31.83
2019-11-24 18:51:53.124999936,-24.0,-37.0,12.0,31.83
2019-11-24 18:51:53.156250112,-25.0,-49.0,14.0,31.83
2019-11-24 18:51:53.187500032,-26.0,-57.0,15.0,31.83
2019-11-24 18:51:53.218749952,-24.0,-75.0,17.0,31.83
2019-11-24 18:51:53.249999872,-21.0,-81.0,19.0,31.83
2019-11-24 18:51:53.281250048,-18.0,-90.0,20.0,31.83
2019-11-24 18:51:53.312499968,-21.0,-101.0,20.0,31.83
2019-11-24 18:51:53.343749888,-25.0,-96.0,21.0,31.83
2019-11-24 18:51:53.375000064,-30.0,-82.0,21.0,31.83
2019-11-24 18:51:53.406249984,-28.0,-78.0,16.0,31.83
2019-11-24 18:51:53.437499904,-19.0,-70.0,6.0,31.83
2019-11-24 18:51:53.468750080,-14.0,-68.0,7.0,31.83
2019-11-24 18:51:53.500000000,-11.0,-64.0,8.0,31.83
2019-11-24 18:51:53.531249920,-10.0,-49.0,8.0,31.83
2019-11-24 18:51:53.562500096,-11.0,-41.0,8.0,31.83
2019-11-24 18:51:53.593750016,-13.0,-33.0,8.0,31.83
2019-11-24 18:51:53.624999936,-14.0,-30.0,7.0,31.83
2019-11-24 18:51:53.656250112,-15.0,-31.0,3.0,31.83
2019-11-24 18:51:53.687500032,-15.0,-42.0,1.0,31.83
2019-11-24 18:51:53.718749952,-15.0,-48.0,1.0,31.83
2019-11-24 18:51:53.750000128,-13.0,-67.0,2.0,31.83
2019-11-24 18:51:53.781250048,-13.0,-76.0,3.0,31.827499999999997
2019-11-24 18:51:53.812499968,-16.0,-84.0,7.0,31.825
2019-11-24 18:51:53.843749888,-20.0,-92.0,11.0,31.822499999999998
2019-11-24 18:51:53.875000064,-21.0,-94.0,11.0,31.82
2019-11-24 18:51:53.906249984,-23.0,-92.0,13.0,31.8175
2019-11-24 18:51:53.937499904,-24.0,-84.0,18.0,31.814999999999998
2019-11-24 18:51:53.968750080,-19.0,-55.0,27.0,31.8125
2019-11-24 18:51:54.000000000,-13.0,-52.0,20.0,31.81
2019-11-24 18:51:54.031249920,-12.0,-54.0,16.0,31.81
2019-11-24 18:51:54.062500096,-13.0,-51.0,15.0,31.81
2019-11-24 18:51:54.093750016,-14.0,-47.0,15.0,31.81
2019-11-24 18:51:54.124999936,-19.0,-39.0,12.0,31.81
2019-11-24 18:51:54.156250112,-20.0,-34.0,12.0,31.81
2019-11-24 18:51:54.187500032,-21.0,-28.0,12.0,31.81
2019-11-24 18:51:54.218749952,-23.0,-36.0,13.0,31.81
2019-11-24 18:51:54.249999872,-25.0,-42.0,13.0,31.81
2019-11-24 18:51:54.281250048,-25.0,-56.0,14.0,31.81
2019-11-24 18:51:54.312499968,-26.0,-64.0,15.0,31.81
2019-11-24 18:51:54.343749888,-26.0,-82.0,20.0,31.81
2019-11-24 18:51:54.375000064,-20.0,-90.0,23.0,31.81
2019-11-24 18:51:54.406249984,-19.0,-87.0,24.0,31.81
2019-11-24 18:51:54.437499904,-20.0,-100.0,19.0,31.81
2019-11-24 18:51:54.468750080,-24.0,-112.0,17.0,31.81
2019-11-24 18:51:54.500000000,-24.0,-93.0,20.0,31.81
2019-11-24 18:51:54.531249920,-23.0,-60.0,13.0,31.81
2019-11-24 18:51:54.562500096,-21.0,-57.0,8.0,31.81
2019-11-24 18:51:54.593750016,-17.0,-68.0,4.0,31.81
2019-11-24 18:51:54.624999936,-14.0,-65.0,6.0,31.81
2019-11-24 18:51:54.656250112,-12.0,-52.0,6.0,31.81
2019-11-24 18:51:54.687500032,-12.0,-46.0,4.0,31.81
2019-11-24 18:51:54.718749952,-12.0,-34.0,4.0,31.81
2019-11-24 18:51:54.750000128,-13.0,-28.0,3.0,31.81
2019-11-24 18:51:54.781250048,-14.0,-27.0,3.0,31.81
2019-11-24 18:51:54.812499968,-16.0,-35.0,1.0,31.81
2019-11-24 18:51:54.843749888,-16.0,-43.0,0.0,31.81
2019-11-24 18:51:54.875000064,-15.0,-63.0,-1.0,31.81
2019-11-24 18:51:54.906249984,-13.0,-83.0,-2.0,31.81
2019-11-24 18:51:54.937499904,-15.0,-83.0,2.0,31.81
2019-11-24 18:51:54.968750080,-19.0,-87.0,11.0,31.81
2019-11-24 18:51:55.000000000,-19.0,-100.0,8.0,31.81
2019-11-24 18:51:55.031249920,-18.0,-102.0,7.0,31.81
2019-11-24 18:51:55.062500096,-20.0,-86.0,15.0,31.81
2019-11-24 18:51:55.093750016,-20.0,-70.0,22.0,31.81
2019-11-24 18:51:55.124999936,-14.0,-52.0,24.0,31.81
2019-11-24 18:51:55.156250112,-12.0,-55.0,20.0,31.81
2019-11-24 18:51:55.187500032,-10.0,-53.0,16.0,31.81
2019-11-24 18:51:55.218749952,-9.0,-40.0,16.0,31.81
2019-11-24 18:51:55.249999872,-11.0,-35.0,15.0,31.81
2019-11-24 18:51:55.281250048,-16.0,-28.0,10.0,31.81
2019-11-24 18:51:55.312499968,-17.0,-25.0,10.0,31.81
2019-11-24 18:51:55.343749888,-20.0,-29.0,10.0,31.81
2019-11-24 18:51:55.375000064,-23.0,-36.0,10.0,31.81
2019-11-24 18:51:55.406249984,-26.0,-49.0,10.0,31.81
2019-11-24 18:51:55.437499904,-29.0,-71.0,13.0,31.81
2019-11-24 18:51:55.468750080,-32.0,-85.0,15.0,31.81
2019-11-24 18:51:55.500000000,-24.0,-94.0,19.0,31.81
2019-11-24 18:51:55.531249920,-21.0,-92.0,22.0,31.81
2019-11-24 18:51:55.562500096,-21.0,-107.0,22.0,31.81
2019-11-24 18:51:55.593750016,-25.0,-101.0,21.0,31.81
2019-11-24 18:51:55.624999936,-23.0,-86.0,19.0,31.81
2019-11-24 18:51:55.656250112,-21.0,-56.0,12.0,31.81
2019-11-24 18:51:55.687500032,-20.0,-59.0,8.0,31.81
2019-11-24 18:51:55.718749952,-13.0,-67.0,5.0,31.81
2019-11-24 18:51:55.750000128,-10.0,-62.0,6.0,31.81
2019-11-24 18:51:55.781250048,-10.0,-51.0,6.0,31.81
2019-11-24 18:51:55.812499968,-12.0,-37.0,4.0,31.81
2019-11-24 18:51:55.843749888,-12.0,-32.0,4.0,31.81
2019-11-24 18:51:55.875000064,-14.0,-28.0,2.0,31.81
2019-11-24 18:51:55.906249984,-15.0,-30.0,1.0,31.81
2019-11-24 18:51:55.937499904,-16.0,-44.0,-1.0,31.81
